Measure,sex,Age,Year,No. of deaths,Upper bound,Lower Bound
Deaths,Female,25-29,2002,44.66347720365204,75.64128306605838,24.38892187001789
Deaths,Male,30-34,2002,194.2480128855572,269.3850556752228,128.1467424104098
Deaths,Female,30-34,2002,157.9270963170363,255.1731595688841,93.58503696473878
Deaths,Male,35-39,2002,396.66551835446006,549.7569534221725,264.7270611940737
Deaths,Female,35-39,2002,187.0877294411214,294.6868817837326,111.36565680890092
Deaths,Male,40-44,2002,714.7859339323827,1012.5373058079716,468.705991871972
Deaths,Female,40-44,2002,331.84247508706005,522.7381406717203,207.65798357349195
Deaths,Male,45-49,2002,1051.6712462362154,1500.1226522534744,680.9602571825078
Deaths,Female,45-49,2002,609.2514848602036,933.1694849278504,383.4672525541422
Deaths,Male,50-54,2002,1661.2506491649306,2413.8677962202723,1064.9201687502425
Deaths,Female,50-54,2002,935.4855870866492,1428.604467254096,601.710020178782
Deaths,Male,55-59,2002,2214.4522168304093,3158.874265767445,1398.209330303198
Deaths,Female,55-59,2002,1141.0855331623602,1738.9956077972513,732.2312035724873
Deaths,Male,60-64,2002,2864.292524321373,4017.4926936445895,1840.7128440929075
Deaths,Female,60-64,2002,1980.0385844308487,2891.255299803358,1347.0433498071789
Deaths,Male,65-69,2002,3906.020723568874,5480.339861854292,2609.8299099703127
Deaths,Female,65-69,2002,2485.394293709112,3482.0043350785304,1724.4443858836084
Deaths,Male,70-74,2002,4454.760274139711,6062.070399022568,3033.2750094599014
Deaths,Female,70-74,2002,3050.710815397934,4149.200308676832,2225.907642305944
Deaths,Male,75-79,2002,3574.256081798589,4804.46554164813,2546.487183142853
Deaths,Female,75-79,2002,4420.273190985336,5758.118326569516,3290.99681594939
Deaths,Male,15-49,2002,2593.227587806828,3676.242129669204,1675.1132121244457
Deaths,Female,15-49,2002,1487.0457687285991,2320.3425811734887,926.8507206831698
Deaths,Male,50-69,2002,10646.016113885587,15003.738387729052,6778.087420575306
Deaths,Female,50-69,2002,6542.003998388972,9549.050983837413,4423.769317609954
Deaths,Male,80-84,2002,3007.9921785378992,3921.841461364743,2250.1289221869206
Deaths,Female,80-84,2002,4246.017481111448,5424.336261843083,3263.194773478512
Deaths,Male,85-89,2002,1673.0274242310447,2159.6432045350803,1317.350333991147
Deaths,Female,85-89,2002,2943.744528680896,3634.6621843068106,2250.421920942466
Deaths,Male,90-94,2002,628.8086670236796,797.8631448185012,488.40582069033286
Deaths,Female,90-94,2002,1224.9425844972911,1562.93036932878,918.0919788313446
Deaths,Male,50-74,2002,15100.77638802529,21021.31737578404,9884.74196085686
Deaths,Female,50-74,2002,9592.714813786895,13529.277946106264,6675.808030195655
Deaths,Male,10-24,2002,157.14686040176042,233.36893347579388,91.25299186456309
Deaths,Female,10-24,2002,156.27350581952604,246.95990590214265,94.39404285799726
Deaths,Male,10-19,2002,61.31438967526758,94.18758987991455,34.75062865416268
Deaths,Female,10-19,2002,69.0032659030479,112.22193207051328,42.044001896406606
Deaths,Male,10 - 54,2002,4254.478236971756,6119.789657412221,2736.816319315913
Deaths,Female,10 - 54,2002,2422.5313558152484,3736.2331830752346,1544.6826750432012
Deaths,Male,15-39,2002,826.770407638229,1159.5462323236338,544.4367879632292
Deaths,Female,15-39,2002,545.9518087813358,868.6329524410389,329.0640357108271
Deaths,Male,65-74,2002,8360.780997708585,11481.8503830899,5556.930805841874
Deaths,Female,65-74,2002,5536.105109107045,7561.6786567466015,3944.53641692632
Deaths,Male,95+,2002,197.3237487818718,250.979644360746,144.62482675874307
Deaths,Female,95+,2002,437.69423968535153,566.2968105151864,319.5197771332615
Deaths,Male,75-84,2002,6582.248260336486,8715.7956142088,4816.863822750131
Deaths,Female,75-84,2002,8666.290672096777,11180.70277517671,6623.042283866655
Deaths,Male,20-54,2002,4193.163847296488,6035.924533733128,2697.814615625445
Deaths,Female,20-54,2002,2353.5280899122013,3628.2232299335633,1496.6152127236082
Deaths,Male,15-19,2020,112.44682580044356,169.25687692864972,60.98072977095883
Deaths,Female,15-19,2020,99.08665313870924,152.43088167600777,51.391724782774126
Deaths,Male,20-24,2020,182.47063698444356,273.9557894229637,102.19394930785666
Deaths,Female,20-24,2020,122.85404402893204,204.2376522279968,62.623033866940894
Deaths,Male,25-29,2020,156.3819085327654,222.39968991125272,93.87567676041633
Deaths,Female,25-29,2020,60.27074208443259,96.37688245447396,31.624023432278594
Deaths,Male,30-34,2020,361.9786842241661,497.54525080509046,223.03957007994097
Deaths,Female,30-34,2020,188.2606230303838,286.10601083958625,104.34491440836058
Deaths,Male,35-39,2020,670.373562487363,947.9077260471634,449.8659845561461
Deaths,Female,35-39,2020,233.2479962835629,345.8411886022685,138.39291959733342
Deaths,Male,40-44,2020,1128.841309485399,1616.4500257725513,731.715005323488
Deaths,Female,40-44,2020,447.219307959994,641.6167460981027,280.62993323937434
Deaths,Male,45-49,2020,1580.1892276106391,2330.121887269314,1026.4684487599054
Deaths,Female,45-49,2020,971.7978453292284,1400.4885838143175,608.4940924161358
Deaths,Male,50-54,2020,2267.405308254876,3432.485008402466,1457.1694592909444
Deaths,Female,50-54,2020,1680.0451541610112,2417.351189515321,1047.5680122101987
Deaths,Male,55-59,2020,2738.214562195189,4112.400212352397,1817.3098893119568
Deaths,Female,55-59,2020,2184.296466779851,3061.4460711621805,1418.4286720687844
Deaths,Male,60-64,2020,3402.421369566206,5029.471263307383,2220.856882135019
Deaths,Female,60-64,2020,3562.915734245877,4972.745307649436,2299.738483307511
Deaths,Male,65-69,2020,4399.236923730706,6322.909213750168,3008.5367694771007
Deaths,Female,65-69,2020,4255.824692359449,5651.356959939303,2973.795113950337
Deaths,Male,70-74,2020,4886.667250656442,6838.9383466349045,3299.367331979629
Deaths,Female,70-74,2020,4699.628033548193,6117.17629797043,3459.416831731391
Deaths,Male,75-79,2020,5415.913113838733,7371.599392030864,3799.912171547868
Deaths,Female,75-79,2020,6143.973385983279,7666.407848717946,4718.112469856228
Deaths,Male,15-49,2020,4192.6821551252215,5988.456495886695,2732.0281028098866
Deaths,Female,15-49,2020,2122.7372118552435,3126.8013647848206,1267.2989203716677
Deaths,Male,50-69,2020,12807.278163746982,18837.008515597598,8596.709661343772
Deaths,Female,50-69,2020,11683.082047546191,15773.591654945632,7737.899012722302
Deaths,Male,80-84,2020,5493.529484538793,7207.894988254929,4015.55287537622
Deaths,Female,80-84,2020,5236.210120403843,6464.16711066853,4239.999955886161
Deaths,Male,85-89,2020,3912.38127440974,4993.437797786805,2887.064101642774
Deaths,Female,85-89,2020,3413.774709145597,4161.413861599149,2741.49399438634
Deaths,Male,90-94,2020,1759.8576177365055,2245.259336226403,1274.492477748381
Deaths,Female,90-94,2020,1702.703458724403,2070.341876805106,1330.2442223002008
Deaths,Male,50-74,2020,17693.945414403417,25620.13022377067,11945.101987661796
Deaths,Female,50-74,2020,16382.710081094368,21802.695082078557,11179.37254913894
Deaths,Male,10-24,2020,294.9174627848868,440.45162103951486,164.4901787452747
Deaths,Female,10-24,2020,221.94069716764093,356.13690314378965,111.57430847232352
Deaths,Male,10-19,2020,112.44682580044356,169.25687692864972,60.98072977095883
Deaths,Female,10-19,2020,99.08665313870924,152.43088167600777,51.391724782774126
Deaths,Male,10 - 54,2020,6460.087463380094,9432.64022889586,4185.734930102877
Deaths,Female,10 - 54,2020,3802.782366016256,5467.819610495942,2337.1320710013288
Deaths,Male,15-39,2020,1483.6516180291828,2110.0804016508564,951.3953612950778
Deaths,Female,15-39,2020,703.7200585660207,1074.1373894731817,390.13505261978224
Deaths,Male,65-74,2020,9285.904174387148,13153.301012979764,6343.851167821434
Deaths,Female,65-74,2020,8955.452725907642,11615.019752097018,6462.000334120405
Deaths,Male,95+,2020,512.9842338148168,664.8117485507212,347.0830599736063
Deaths,Female,95+,2020,853.2066719683928,1068.101765478934,593.3807250768263
Deaths,Male,75-84,2020,10909.442598377524,14654.70761586155,7753.026271049141
Deaths,Female,75-84,2020,11380.183506387137,14091.948104040126,9037.521039613592
Deaths,Male,20-54,2020,6347.640637579651,9276.54825112805,4108.758928589875
Deaths,Female,20-54,2020,3703.695712877544,5305.359744412679,2274.822582212817
DALYs (Disability-Adjusted Life Years),Male,5-9,2001,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-9,2001,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,10-14,2001,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,10-14,2001,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-19,2001,4320.798531181527,6788.9286388949495,2560.256213532086
DALYs (Disability-Adjusted Life Years),Female,15-19,2001,5027.836103776535,8655.32266052664,2902.1588427146307
DALYs (Disability-Adjusted Life Years),Male,20-24,2001,6369.196772397224,9278.115749121813,4002.8343000701607
DALYs (Disability-Adjusted Life Years),Female,20-24,2001,5884.724571903761,10174.538349442704,3443.08006575532
DALYs (Disability-Adjusted Life Years),Male,25-29,2001,4915.980316864951,6958.173009882008,3332.592806288164
DALYs (Disability-Adjusted Life Years),Female,25-29,2001,2818.873191168746,4982.29152325657,1570.77972642097
DALYs (Disability-Adjusted Life Years),Male,30-34,2001,11189.074477854154,15321.992572828733,7693.948693194772
DALYs (Disability-Adjusted Life Years),Female,30-34,2001,9172.294209612084,15175.615828825712,5397.455542628773
DALYs (Disability-Adjusted Life Years),Male,35-39,2001,20852.43268381005,29610.5247517381,14276.709601362169
DALYs (Disability-Adjusted Life Years),Female,35-39,2001,9866.56434407574,16398.85717545372,5812.785409468163
DALYs (Disability-Adjusted Life Years),Male,40-44,2001,34609.76629608473,49307.24374118599,22943.266635780717
DALYs (Disability-Adjusted Life Years),Female,40-44,2001,15904.373860816922,25897.23590442829,9814.117938893569
DALYs (Disability-Adjusted Life Years),Male,45-49,2001,45729.95423337683,66685.43297240567,30145.94035099062
DALYs (Disability-Adjusted Life Years),Female,45-49,2001,26151.773413157764,42533.21750675357,16402.334731320407
DALYs (Disability-Adjusted Life Years),Male,50-54,2001,64732.79180773431,94316.41717177448,42227.0324271983
DALYs (Disability-Adjusted Life Years),Female,50-54,2001,35267.68249483906,55155.183544283456,21919.609653360058
DALYs (Disability-Adjusted Life Years),Male,55-59,2001,77332.5926516758,110955.89535622767,50040.64374439823
DALYs (Disability-Adjusted Life Years),Female,55-59,2001,40127.19913660253,63962.95743572673,24914.04090169648
DALYs (Disability-Adjusted Life Years),Male,60-64,2001,83871.03231982875,120612.2374353923,55576.240657432034
DALYs (Disability-Adjusted Life Years),Female,60-64,2001,55637.5150857017,84855.2030289584,37576.47683871319
DALYs (Disability-Adjusted Life Years),Male,65-69,2001,97461.676128313,137358.8130292495,66796.27388866285
DALYs (Disability-Adjusted Life Years),Female,65-69,2001,60936.60560677753,89437.50164466113,41383.78101145889
DALYs (Disability-Adjusted Life Years),Male,70-74,2001,91057.2212282382,125911.26567077189,63138.003152494304
DALYs (Disability-Adjusted Life Years),Female,70-74,2001,61575.4522546934,86713.7027311332,45216.22352203936
DALYs (Disability-Adjusted Life Years),Male,75-79,2001,54867.669727511646,73054.60535040525,38766.62643838528
DALYs (Disability-Adjusted Life Years),Female,75-79,2001,72316.6626410227,98699.06328202988,52888.96769695595
DALYs (Disability-Adjusted Life Years),Male,5-14,2001,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-14,2001,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-49,2001,127987.20331156964,182634.5020772364,87030.8535625168
DALYs (Disability-Adjusted Life Years),Female,15-49,2001,74826.43969451162,121581.8437120647,46538.11133237512
DALYs (Disability-Adjusted Life Years),Male,50-69,2001,323398.0929075516,460646.3948252059,215546.63553512303
DALYs (Disability-Adjusted Life Years),Female,50-69,2001,191969.00232392063,294935.561582881,126540.29502418026
DALYs (Disability-Adjusted Life Years),Male,<1 year,2001,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,<1 year,2001,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,80-84,2001,36889.385535830654,47937.279082409616,26996.67719776383
DALYs (Disability-Adjusted Life Years),Female,80-84,2001,52470.98970168443,68859.61111786104,39079.49943797269
DALYs (Disability-Adjusted Life Years),Male,85-89,2001,16191.366016052374,20270.53408639568,12535.890944603016
DALYs (Disability-Adjusted Life Years),Female,85-89,2001,28696.98705385768,36446.265627479705,22002.761799690383
DALYs (Disability-Adjusted Life Years),Male,90-94,2001,5312.417785022653,6686.250239045418,4099.079677414256
DALYs (Disability-Adjusted Life Years),Female,90-94,2001,10338.202965034856,13011.6157986651,7643.553340948367
DALYs (Disability-Adjusted Life Years),Male,2-4,2001,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,2-4,2001,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,50-74,2001,414455.3141357907,579744.0304972783,279265.38987823937
DALYs (Disability-Adjusted Life Years),Female,50-74,2001,253544.45457861415,381275.0812751181,172991.8649396542
DALYs (Disability-Adjusted Life Years),Male,10-24,2001,10689.995303578742,15708.405234614454,6587.390319315082
DALYs (Disability-Adjusted Life Years),Female,10-24,2001,10912.560675680308,18517.25727114428,6436.832760044903
DALYs (Disability-Adjusted Life Years),Male,10-19,2001,4320.798531181527,6788.9286388949495,2560.256213532086
DALYs (Disability-Adjusted Life Years),Female,10-19,2001,5027.836103776535,8655.32266052664,2902.1588427146307
DALYs (Disability-Adjusted Life Years),Male,10 - 54,2001,192719.9951193039,272440.7002083126,129346.84835972154
DALYs (Disability-Adjusted Life Years),Female,10 - 54,2001,110094.12218935054,177232.9637436818,68726.33289213298
DALYs (Disability-Adjusted Life Years),Male,15-39,2001,47647.48278210794,67063.58660066119,32608.79162950576
DALYs (Disability-Adjusted Life Years),Female,15-39,2001,32770.2924205369,54365.14980724724,19796.883283360283
DALYs (Disability-Adjusted Life Years),Male,65-74,2001,188518.89735655137,260677.09044334455,130267.17532216365
DALYs (Disability-Adjusted Life Years),Female,65-74,2001,122512.057861471,177223.80264406622,86817.61869108854
DALYs (Disability-Adjusted Life Years),Male,95+,2001,1579.4171985691662,2030.9218712699587,1158.4338245567235
DALYs (Disability-Adjusted Life Years),Female,95+,2001,3498.437413954906,4580.911888934596,2568.098839229767
DALYs (Disability-Adjusted Life Years),Male,75-84,2001,91757.05526334232,119661.51798445953,66096.54813909582
DALYs (Disability-Adjusted Life Years),Female,75-84,2001,124787.65234270708,167927.51275443146,92786.81889469264
DALYs (Disability-Adjusted Life Years),Male,20-54,2001,188399.19658812252,266361.0676152008,126489.6766356102
DALYs (Disability-Adjusted Life Years),Female,20-54,2001,105066.28608557416,169640.1721661953,65330.28188964228
DALYs (Disability-Adjusted Life Years),Male,5-9,2000,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-9,2000,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,10-14,2000,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,10-14,2000,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-19,2000,4059.1943660980887,6213.323436252647,2334.8634985687795
DALYs (Disability-Adjusted Life Years),Female,15-19,2000,4824.562088133012,7867.673203660611,2712.287735720437
DALYs (Disability-Adjusted Life Years),Male,20-24,2000,5999.549183342792,8503.777736313434,3594.924286713328
DALYs (Disability-Adjusted Life Years),Female,20-24,2000,5583.721254177737,8814.22169452885,3077.1564821612355
DALYs (Disability-Adjusted Life Years),Male,25-29,2000,4651.401900622172,6504.85111785761,3033.0412602410456
DALYs (Disability-Adjusted Life Years),Female,25-29,2000,2682.565801056122,4427.92302355549,1451.7589906942503
DALYs (Disability-Adjusted Life Years),Male,30-34,2000,10655.667654263332,14566.48993112014,7274.424894874759
DALYs (Disability-Adjusted Life Years),Female,30-34,2000,8744.016494257412,13738.396404384996,4884.411549130864
DALYs (Disability-Adjusted Life Years),Male,35-39,2000,19834.44188047305,27541.10835995986,13470.359394969146
DALYs (Disability-Adjusted Life Years),Female,35-39,2000,9386.626040825467,14615.75889259914,5187.642660007026
DALYs (Disability-Adjusted Life Years),Male,40-44,2000,33331.90890791412,46456.69055955793,22042.42989336456
DALYs (Disability-Adjusted Life Years),Female,40-44,2000,15183.73327805151,22730.824699800083,8893.276273219653
DALYs (Disability-Adjusted Life Years),Male,45-49,2000,44060.99506017938,63447.880247268535,28311.4720764422
DALYs (Disability-Adjusted Life Years),Female,45-49,2000,25100.009920277287,37475.60572818844,14978.695846478371
DALYs (Disability-Adjusted Life Years),Male,50-54,2000,61725.86471234,89061.76034677794,39138.40835749621
